,Дата,Доллар США,Евро,Фунт стерлингов,Китайский юань,Японская йена,value_RUB,value_USD,value_EUR,value_GBP,value_JPY,value_CNY
895,17.10.2018,"65,5305","75,9236","86,4544","94,7137","58,4285","7,50",2.176,-0.45557,0.80344,-0.09983,2.353
896,16.10.2018,"65,7508","76,0540","86,2716","94,9196","58,8400","7,50",2.17638,-0.45586,0.81025,-0.1025,2.373
897,12.10.2018,"66,7727","77,0824","88,0799","96,3976","59,4354","7,50",2.16938,-0.45457,0.81056,-0.10733,2.439
898,11.10.2018,"66,1832","76,0710","87,1037","95,6501","58,4941","7,50",2.17225,-0.45486,0.80844,-0.10333,2.36
899,10.10.2018,"66,4032","76,2110","86,6761","95,8836","58,6782","7,50",2.172,-0.45486,0.8045,-0.10083,2.398
900,09.10.2018,"66,9685","76,9870","87,4341","96,8635","58,9485","7,50",2.1655,-0.45443,0.80513,-0.1,2.502
901,05.10.2018,"66,2115","76,0505","85,8829","96,3932","57,9000","7,50",2.17175,-0.454,0.80244,-0.09783,
902,04.10.2018,"65,4244","75,7353","85,0256","95,2473","57,4680","7,50",2.16525,-0.45443,0.79994,-0.09817,
903,03.10.2018,"65,2221","75,2272","84,6909","94,9528","57,3507","7,50",2.16813,-0.45471,0.79675,-0.09583,
904,02.10.2018,"65,5745","75,9877","85,5223","95,4658","57,5164","7,50",2.17725,-0.44786,0.80138,-0.0805,
905,28.09.2018,"65,8355","77,0407","86,3301","95,7273","58,4140","7,50",2.17138,-0.44814,0.80025,-0.084,2.445
906,27.09.2018,"65,7585","77,3846","86,5711","95,6640","58,2785","7,50",2.17388,-0.44843,0.79844,-0.07883,2.46
907,26.09.2018,"65,8244","77,3832","86,4669","95,7126","58,3007","7,50",1.92525,-0.44843,0.80119,-0.09583,2.553
908,25.09.2018,"66,1594","77,6844","86,8011","96,4831","58,7535","7,50",1.91625,-0.44829,0.80231,-0.10017,2.543
909,21.09.2018,"66,4725","77,7529","87,7171","96,9962","59,2156","7,50",1.92088,-0.44843,0.804,-0.09833,2.514
910,20.09.2018,"67,0098","78,3613","88,2385","97,7760","59,6305","7,50",1.91738,-0.44757,0.80444,-0.10167,2.519
911,19.09.2018,"67,7519","79,1749","89,0395","98,6932","60,5225","7,50",1.91863,-0.44786,0.80069,-0.1,2.562
912,18.09.2018,"68,1958","79,3595","89,2751","99,2733","60,9245","7,50",1.91888,-0.44771,0.80031,-0.1,2.654
913,14.09.2018,"68,6370","79,7699","89,5026","10,0225","61,5772","7,25",1.91513,-0.44757,0.79756,-0.09083,2.489
914,13.09.2018,"69,5728","80,6488","90,7299","10,1304","62,4223","7,25",1.91988,-0.44843,0.79975,-0.08083,2.53
915,12.09.2018,"69,9744","81,3942","91,4076","10,1946","62,7686","7,25",1.919,-0.44743,0.80113,-0.08,2.557
916,11.09.2018,"69,8685","80,6702","90,4238","10,1775","62,9248","7,25",1.91513,-0.44657,0.80113,-0.0725,2.59
917,07.09.2018,"68,2505","79,3685","88,1865","99,9231","61,3184","7,25",1.91875,-0.44357,0.80225,-0.08083,2.591
918,06.09.2018,"68,4628","79,1362","87,7077","10,0087","61,4126","7,25",1.91838,-0.44771,0.8035,-0.08217,2.494
919,05.09.2018,"68,2737","79,0200","87,6566","99,9147","61,2238","7,25",1.91875,-0.43943,0.801,-0.08017,2.164
920,04.09.2018,"67,7443","78,6376","87,5189","99,3493","61,0172","7,25",1.91363,-0.447,0.79944,-0.07683,2.195
921,31.08.2018,"68,0821","79,6765","88,4523","99,6037","61,0027","7,25",1.91488,-0.44029,0.8005,-0.0755,2.309
922,30.08.2018,"68,1451","79,5594","87,7368","99,8887","61,2898","7,25",1.92,-0.44243,0.80181,-0.076,2.277
923,29.08.2018,"67,3911","78,7600","86,9413","98,9968","60,6635","7,25",1.91538,-0.44229,0.80356,-0.07183,2.3895
924,28.08.2018,"67,3963","78,2269","86,5705","98,8650","60,6273","7,25",1.91488,-0.44229,0.80638,-0.07517,2.4255
925,24.08.2018,"68,5259","79,2502","88,1517","99,6871","61,8493","7,25",1.91888,-0.44229,0.80563,-0.07517,2.392
926,23.08.2018,"67,6163","78,1983","87,0425","98,7676","61,2411","7,25",1.91813,-0.44229,0.80575,-0.0735,2.454
927,22.08.2018,"67,1783","77,3491","86,1495","98,1450","60,9686","7,25",1.91775,-0.44157,0.80588,-0.07517,2.538
928,21.08.2018,"67,1807","76,7204","85,5681","98,0454","60,7119","7,25",1.91963,-0.44129,0.80438,-0.074,2.636
929,17.08.2018,"66,8932","76,0576","84,9677","96,9959","60,3811","7,25",1.91688,-0.44171,0.80413,-0.07317,2.58
930,16.08.2018,"66,3772","75,2253","84,4318","96,1334","59,6461","7,25",1.92,-0.44214,0.8045,-0.07317,2.511
931,15.08.2018,"66,7535","76,2325","85,3978","96,9888","60,0923","7,25",1.91375,-0.441,0.80175,-0.0675,2.345
932,14.08.2018,"68,2234","77,6519","87,0872","99,2210","61,8554","7,25",1.91325,-0.44071,0.80375,-0.07033,2.328
933,10.08.2018,"66,2856","76,8250","85,1969","97,0777","59,6764","7,25",1.9125,-0.44143,0.8055,-0.07233,1.826
934,09.08.2018,"63,5950","73,8211","82,0884","93,0813","57,3160","7,25",1.91625,-0.44143,0.80663,-0.06983,1.622
935,08.08.2018,"63,5425","73,5632","82,3638","92,9718","57,0758","7,25",1.91625,-0.44129,0.806,-0.07017,1.422
936,07.08.2018,"63,4975","73,4095","82,3118","92,8000","57,0661","7,25",1.91338,-0.44414,0.80638,-0.07083,1.613
937,03.08.2018,"63,1358","73,4206","82,6574","92,4606","56,5606","7,25",1.915,-0.44157,0.8095,-0.06817,1.849
938,02.08.2018,"62,5590","73,1064","82,0274","92,0676","55,8488","7,25",1.92025,-0.44729,0.8065,-0.06817,1.97
939,01.08.2018,"62,3497","73,0738","82,0210","91,3442","55,9843","7,25",1.91563,-0.44729,0.80213,-0.0665,2.028
940,31.07.2018,"62,7805","73,2021","82,3617","91,9726","56,5081","7,25",1.91538,-0.448,0.79825,-0.06833,2.066
941,27.07.2018,"62,9471","73,8181","83,0020","92,8095","56,8602","7,25",1.91163,-0.44343,0.78888,-0.06417,2.284
942,26.07.2018,"63,0836","73,7510","82,9991","93,0739","56,7197","7,25",1.91725,-0.44329,0.79675,-0.0695,2.321
943,25.07.2018,"62,9235","73,5261","82,4424","92,3268","56,5681","7,25",1.91488,-0.44343,0.79163,-0.06917,2.349
944,24.07.2018,"63,1957","74,1286","83,0834","93,1829","56,9408","7,25",1.91413,-0.44414,0.78225,-0.06567,2.353
945,20.07.2018,"63,2746","73,4808","82,3899","93,4356","55,9828","7,25",1.9135,-0.44914,0.75888,-0.069,2.346
946,19.07.2018,"62,9006","73,1345","82,2866","93,6718","55,6569","7,25",1.91225,-0.44229,0.758,-0.06883,2.416
947,18.07.2018,"62,4352","73,2427","82,6954","93,4687","55,5646","7,25",1.91325,-0.44514,0.75306,-0.0695,2.525
948,17.07.2018,"62,2556","72,7955","82,4700","93,1315","55,3629","7,25",1.91825,-0.44814,0.75619,-0.062,2.591
949,13.07.2018,"62,2062","72,6817","82,2428","93,3060","55,3855","7,25",1.91763,-0.44157,0.73681,-0.07183,2.48
950,12.07.2018,"62,0980","72,8472","82,4351","93,1451","55,9265","7,25",1.91763,-0.44157,0.73088,-0.068,2.487
951,11.07.2018,"62,4442","73,3470","82,9883","94,2910","56,2079","7,25",1.91825,-0.44114,0.72263,-0.0655,2.406
952,10.07.2018,"62,8338","73,9365","83,9271","94,9610","56,8966","7,25",1.91925,-0.44114,0.71988,-0.07033,2.308
953,06.07.2018,"63,2604","73,9641","83,7125","95,3004","57,1742","7,25",1.92563,-0.44043,0.7125,-0.07517,1.967
954,05.07.2018,"63,2267","73,7097","83,2949","95,4956","57,2161","7,25",1.92813,-0.43971,0.7065,-0.07017,2.132
955,04.07.2018,"63,2194","73,7012","83,3358","94,8045","56,9878","7,25",,-0.439,0.695,-0.071,2.199
956,03.07.2018,"63,1394","73,4690","83,0915","94,8737","57,0236","7,25",1.92813,-0.43757,0.68825,-0.076,2.42
957,29.06.2018,"63,2910","73,0884","82,7656","95,4500","57,3340","7,25",1.93538,-0.439,0.67413,-0.07417,2.628
958,28.06.2018,"63,1359","73,6038","83,3457","95,6257","57,5087","7,25",1.93325,-0.43829,0.66813,-0.06367,2.289
959,27.06.2018,"62,7908","73,4087","83,2732","95,7761","57,2465","7,25",1.93375,-0.43829,0.66413,-0.07983,2.445
960,26.06.2018,"62,9497","73,3112","83,4839","96,4658","57,4804","7,25",1.935,-0.43657,0.66438,-0.0665,2.518
961,22.06.2018,"63,7873","73,6871","83,8229","98,2325","57,6817","7,25",1.928,-0.44186,0.65925,-0.09017,2.586
962,21.06.2018,"63,6175","73,6118","83,6888","98,3163","57,7580","7,25",1.92788,-0.44086,0.63575,-0.07883,2.593
963,20.06.2018,"64,0683","74,1847","84,4869","98,9655","58,4059","7,25",1.93038,-0.44014,0.62863,-0.08233,2.619
964,19.06.2018,"63,4838","73,4825","84,0145","98,5865","57,4592","7,25",1.92888,-0.44014,0.6285,-0.08567,2.59
965,15.06.2018,"62,2511","73,5621","83,4850","97,3799","56,5893","7,25",1.92563,-0.44014,0.63075,-0.079,2.592
966,14.06.2018,"63,1164","74,1365","84,1531","98,5362","57,0286","7,25",1.93563,-0.44014,0.62794,-0.07883,2.591
967,09.06.2018,"62,6680","73,7916","84,0065","97,7645","57,3043","7,25",,,,,
968,08.06.2018,"61,8125","73,0686","83,2244","96,6621","56,2264","7,25",1.715,-0.43943,0.62721,-0.07616,2.563
969,07.06.2018,"62,0064","72,8637","83,1940","96,9486","56,3515","7,25",1.71438,-0.43843,0.63283,-0.07314,2.555
970,06.06.2018,"61,9822","72,5130","82,6781","96,8169","56,4398","7,25",1.7135,-0.43843,0.62633,-0.06814,2.562
971,05.06.2018,"61,9290","72,4384","82,7248","96,5785","56,5433","7,25",1.712,-0.43986,0.62799,-0.0578,2.584
972,01.06.2018,"62,0188","72,5806","82,6897","96,8862","56,9816","7,25",1.712,-0.43986,0.61743,-0.0593,2.801
973,31.05.2018,"62,5937","72,5211","83,0556","97,4236","57,6077","7,25",1.71163,-0.43843,0.61149,-0.05013,2.831
974,30.05.2018,"62,6420","72,5269","82,8190","97,5945","57,7027","7,25",1.71163,-0.43914,0.60478,-0.03979,2.884
975,29.05.2018,"62,2710","72,8322","82,9574","97,3943","56,9023","7,25",1.7085,-0.43771,0.60887,-0.03975,2.742
976,25.05.2018,"61,4090","72,0082","82,1959","96,1860","55,9867","7,25",1.70725,-0.43771,0.61067,-0.04642,2.528
977,24.05.2018,"61,5945","72,1826","82,4874","96,4705","56,0383","7,25",1.7085,-0.44129,0.61406,-0.04475,2.53
978,23.05.2018,"61,2610","72,2390","82,5553","96,1621","55,1975","7,25",1.70788,-0.43843,0.619,-0.04609,2.53
979,22.05.2018,"62,5327","73,3321","83,9189","97,8694","56,1587","7,25",1.7085,-0.43771,0.6225,-0.04725,2.525
980,18.05.2018,"61,8215","73,0236","83,6569","97,0952","55,8737","7,25",1.70725,-0.43771,0.62344,-0.04392,2.563
981,17.05.2018,"62,3033","73,7796","84,0596","97,8273","56,5443","7,25",1.706,-0.43771,0.62344,-0.04375,2.597
982,16.05.2018,"61,9164","73,8601","83,7667","97,4402","56,3568","7,25",1.70538,-0.43843,0.62688,-0.04192,2.766
983,15.05.2018,"61,7684","73,9430","83,9124","97,4695","56,3863","7,25",1.705,-0.43771,0.64031,-0.04021,2.641
984,11.05.2018,"62,5229","74,1772","84,6310","98,2586","56,9114","7,25",1.70625,-0.43986,0.64612,-0.04767,2.487
985,09.05.2018,"63,0066","75,0409","85,1093","98,9379","57,8069",,1.705,-0.43771,0.68379,-0.04733,2.52
986,08.05.2018,"62,7148","74,8125","84,9158","98,5338","57,4127","7,25",1.705,-0.43771,0.67335,-0.0495,2.575
987,04.05.2018,"63,4860","76,1261","86,4616","99,9197","57,8961","7,25",1.70563,-0.44057,0.67289,-0.0445,2.594
988,28.04.2018,"62,7260","75,7605","87,0762","98,8605","57,3757","7,25",,,,,
989,27.04.2018,"62,6027","76,1812","87,1430","98,8875","57,2525","7,25",1.70438,-0.44043,0.71291,-0.0495,2.921
990,26.04.2018,"61,7494","75,3281","86,1589","97,7264","56,5393","7,25",1.70313,-0.43971,0.75816,-0.04933,2.765
991,25.04.2018,"61,6644","75,2121","85,9232","97,7311","56,6638","7,25",1.70313,-0.44043,0.75855,-0.04767,2.728
992,24.04.2018,"61,7655","75,7924","86,5211","97,9783","57,2592","7,25",1.70313,-0.44114,0.75437,-0.0465,2.736
993,20.04.2018,"60,8583","75,4034","86,3701","96,9282","56,6941","7,25",1.70313,-0.44186,0.75434,-0.04267,2.747
994,19.04.2018,"61,5539","76,0868","87,8559","97,9300","57,3528","7,25",1.70313,-0.44043,0.79022,-0.04267,2.733
995,18.04.2018,"61,1454","75,8448","87,8415","97,4087","57,1532","7,25",1.705,-0.44114,0.78317,-0.04451,2.679
996,17.04.2018,"62,2794","76,8403","88,8852","99,1426","58,0883","7,25",1.70375,-0.44186,0.78607,-0.0445,2.665
997,13.04.2018,"62,0659","76,7569","87,9846","98,8027","58,0571","7,25",1.70188,-0.44186,0.78049,-0.04183,2.557
998,12.04.2018,"64,0626","79,2839","91,0714","10,1915","59,9220","7,25",1.70313,-0.43829,0.7741,-0.04385,2.557
999,11.04.2018,"62,3699","76,8522","88,2971","99,0612","58,2597","7,25",1.70188,-0.439,0.7684,-0.04749,2.561
1000,10.04.2018,"58,5714","71,8847","82,6325","92,8084","54,6655","7,25",1.70188,-0.439,0.76422,-0.04999,2.551
1001,06.04.2018,"57,5796","70,5926","80,8763","91,3208","53,7700","7,25",1.70313,-0.439,0.75662,-0.04869,
1002,05.04.2018,"57,7646","70,9580","81,3499","91,6971","54,4487","7,25",1.70313,-0.439,0.75248,-0.04517,
1003,04.04.2018,"57,5375","70,9207","81,0128","91,5517","54,2091","7,25",1.70188,-0.43614,0.74286,-0.04851,2.469
1004,03.04.2018,"57,2850","70,6038","80,5656","91,2196","53,8874","7,25",1.69938,-0.43829,0.72287,-0.04402,2.574
1005,30.03.2018,"57,7626","71,0942","81,1853","91,8003","54,1888","7,25",,,,,2.69
1006,29.03.2018,"57,5598","71,3339","81,5795","91,5275","54,5151","7,25",1.69688,-0.43471,0.7118,-0.04153,2.581
1007,28.03.2018,"57,1747","71,2625","81,0451","91,1383","54,1786","7,25",1.69875,-0.439,0.69188,-0.04948,2.592
1008,27.03.2018,"57,0039","70,5708","80,8657","90,6608","54,2404","7,25",1.6975,-0.43757,0.68306,-0.05,2.5935
1009,23.03.2018,"56,8391","70,3100","80,5240","89,9111","53,7664","7,50",1.6975,-0.439,0.65688,-0.07367,2.545
1010,22.03.2018,"57,4954","70,5699","80,7178","90,8128","54,0853","7,50",1.6975,-0.439,0.6515,-0.06783,2.549
1011,21.03.2018,"57,7033","71,2347","81,0847","91,1585","54,2146","7,50",1.44875,-0.439,0.6355,-0.07417,2.559
1012,20.03.2018,"57,5521","70,6049","80,1701","90,8952","54,3739","7,50",1.4475,-0.44043,0.62408,-0.0675,2.558
1013,16.03.2018,"57,0188","70,5151","79,7009","90,1939","53,7280","7,50",1.44625,-0.44043,0.60904,-0.0685,2.586
1014,15.03.2018,"56,9372","70,5338","79,4103","90,1433","53,3870","7,50",1.445,-0.44114,0.60591,-0.08683,2.632
1015,14.03.2018,"56,9359","70,1564","79,1181","89,9589","53,2435","7,50",1.445,-0.44186,0.60487,-0.08167,2.633
1016,13.03.2018,"56,6122","69,7972","78,5211","89,5239","53,1595","7,50",1.445,-0.44114,0.6035,-0.085,2.637
1017,08.03.2018,"56,8011","70,5299","78,8002","89,8339","53,6898",,1.44688,-0.44186,0.59994,-0.07417,2.57
1018,07.03.2018,"56,5041","69,7317","78,1734","89,1119","53,2831","7,50",1.44688,-0.44186,0.60106,-0.0825,2.592
1019,06.03.2018,"57,1000","70,1702","78,7295","90,0460","54,1309","7,50",1.44688,-0.43757,0.59623,-0.08583,2.617
1020,02.03.2018,"56,4334","68,8826","77,6919","88,9682","52,8427","7,50",1.4475,-0.44186,0.5847,-0.08567,2.773
1021,01.03.2018,"56,3742","68,9062","78,2361","89,0250","52,6100","7,50",1.44625,-0.44157,0.57944,-0.089,2.691
1022,28.02.2018,"55,6717","68,6599","77,8624","88,2725","51,9980","7,50",1.4425,-0.43971,0.58163,-0.08033,2.708
1023,27.02.2018,"55,9208","68,9224","78,5296","88,6506","52,4438","7,50",1.4475,-0.44143,0.58063,-0.06367,2.561
1024,23.02.2018,"56,7608","69,6341","78,8805","89,2325","52,8819",,1.44813,-0.44371,0.57281,-0.044,2.597
1025,22.02.2018,"56,6537","69,8087","79,0489","89,2437","52,6179","7,50",1.44438,-0.44143,0.5635,-0.041,2.631
1026,21.02.2018,"56,5201","69,8928","78,8851","89,0333","52,7806","7,50",1.445,-0.44286,0.55563,-0.04067,
1027,20.02.2018,"56,3438","69,9001","78,9602","88,7556","52,8628","7,50",1.445,-0.44143,0.55319,-0.03317,
1028,16.02.2018,"56,5918","70,6718","79,5115","89,1462","53,1603","7,50",1.445,-0.44214,0.54444,-0.04665,
1029,15.02.2018,"57,5899","71,2329","79,9578","90,8086","53,6369","7,50",1.44375,-0.443,0.54663,-0.055,
1030,14.02.2018,"57,7701","71,1670","80,0982","91,0812","53,6822","7,50",1.44375,-0.44143,0.54388,-0.05117,2.723
1031,13.02.2018,"58,0171","71,2450","80,3131","91,6643","53,4227","7,50",1.44375,-0.44286,0.53987,-0.05333,2.587
1032,09.02.2018,"57,6736","70,7713","79,9241","91,1519","52,5667","7,75",1.44,-0.43714,0.5352,-0.05333,2.589
1033,08.02.2018,"56,9533","70,5310","79,3530","90,9739","52,2483","7,75",1.43875,-0.44314,0.53017,-0.04667,2.572
1034,07.02.2018,"57,2196","70,9294","79,9701","91,1663","52,3869","7,75",1.43875,-0.44286,0.52865,-0.0535,2.571
1035,06.02.2018,"56,6278","70,4959","79,9301","89,9811","51,5454","7,75",1.43875,-0.43857,0.52409,-0.05167,2.539
1036,02.02.2018,"56,2613","69,7921","80,1836","89,3817","51,3591","7,75",1.44375,-0.44357,0.52547,-0.04783,2.5173
1037,01.02.2018,"56,1840","69,9322","79,7026","89,3654","51,6896","7,75",1.44375,-0.43914,0.52231,-0.0364,2.5154
1038,31.01.2018,"56,2914","69,5424","78,8417","88,7555","51,7551","7,75",1.43938,-0.44143,0.52231,-0.03723,2.594
1039,30.01.2018,"56,2908","69,8513","79,5220","88,9692","51,6595","7,75",1.43938,-0.44,0.5245,-0.03973,2.554
1040,26.01.2018,"55,9288","69,4580","79,7097","88,3440","51,2521","7,75",1.43813,-0.44214,0.52794,-0.03757,2.5506
1041,25.01.2018,"56,3888","69,4484","79,2037","88,2730","51,3255","7,75",1.43813,-0.44143,0.52819,-0.03267,2.5634
1042,24.01.2018,"56,4115","69,0702","78,6940","88,1003","50,8418","7,75",1.4375,-0.44143,0.52756,-0.04084,2.574
1043,23.01.2018,"56,6261","69,2650","78,6650","88,4424","51,0835","7,75",1.4375,-0.44143,0.52538,-0.03574,2.602
1044,19.01.2018,"56,7597","69,2582","78,5497","88,3488","51,0406","7,75",1.4375,-0.44171,0.5235,-0.03834,2.836
1045,18.01.2018,"56,5925","69,1730","77,9562","87,9790","51,0970","7,75",1.4375,-0.44,0.52194,-0.03228,2.7655
1046,17.01.2018,"56,3878","69,0243","77,7588","87,6131","50,9306","7,75",1.4375,-0.44029,0.52113,-0.03827,2.765
1047,16.01.2018,"56,3569","68,8174","77,5076","87,4931","50,9073","7,75",1.43875,-0.44157,0.52156,-0.04132,2.785
1048,12.01.2018,"56,9957","68,0586","76,8188","87,5739","51,0325","7,75",1.4375,-0.43957,0.51988,-0.04115,2.83
1049,11.01.2018,"56,8734","67,8841","76,8644","87,2653","50,8138","7,75",1.4375,-0.43957,0.51944,-0.03859,2.832
1050,10.01.2018,"57,0463","68,2103","77,2122","87,4890","50,5483","7,75",1.43625,-0.43786,0.52269,-0.03299,2.643
1051,29.12.2017,"57,6291","68,7861","77,5284","88,1826","51,1055","7,75",1.42875,-0.44043,0.52106,-0.03036,2.84
1052,28.12.2017,"57,4544","68,2328","76,9429","87,6324","50,7570","7,75",1.4375,-0.43429,0.52125,-0.03875,2.672
1053,27.12.2017,"57,7343","68,5422","77,2196","88,2410","50,9593","7,75",1.435,-0.43714,0.5175,-0.06017,2.666
1054,26.12.2017,"58,1989","69,0937","77,8759","88,9987","51,3875","7,75",,,,,2.589
1055,22.12.2017,"58,5596","69,5220","78,2766","88,9153","51,5921","7,75",1.43438,-0.43429,0.51531,-0.05241,2.612
1056,21.12.2017,"58,7170","69,5033","78,5927","89,2451","51,8999","7,75",1.43438,-0.43357,0.51688,-0.03584,2.665
1057,20.12.2017,"58,6117","69,1735","78,4752","88,7061","52,0553","7,75",1.43438,-0.43314,0.51563,-0.05084,2.73
1058,19.12.2017,"58,6940","69,0946","78,3448","88,7193","52,0683","7,75",1.43313,-0.43357,0.51344,-0.04084,2.741
1059,15.12.2017,"58,7082","69,4048","78,8745","88,8361","52,0855","8,25",1.43313,-0.43429,0.51619,-0.04917,2.724
1060,14.12.2017,"59,1446","69,4653","78,7688","89,3423","52,1672","8,25",1.4275,-0.43214,0.51838,-0.0405,2.803
1061,13.12.2017,"58,8370","69,2982","78,6062","88,8615","51,8730","8,25",1.1825,-0.43814,0.51963,-0.0505,2.788
1062,12.12.2017,"59,2348","69,8023","79,2147","89,5191","52,2376","8,25",1.1825,-0.43786,0.52244,-0.04884,2.726
1063,08.12.2017,"59,2948","69,9323","79,3246","89,6382","52,6550","8,25",1.1825,-0.43843,0.52306,-0.05217,2.608
1064,07.12.2017,"58,9281","69,7060","78,9637","89,0839","52,5206","8,25",1.1825,-0.43971,0.52219,-0.04968,2.585
1065,06.12.2017,"58,6924","69,6327","78,5598","88,7531","52,1224","8,25",1.1825,-0.43943,0.52006,-0.04684,2.573
1066,05.12.2017,"58,9911","69,9104","79,3666","89,1293","52,2508","8,25",1.1825,-0.43571,0.522,-0.046,2.579
1067,01.12.2017,"58,5814","69,5185","78,8974","88,6174","52,1488","8,25",1.1825,-0.43786,0.51975,-0.04999,2.642
1068,30.11.2017,"58,3311","69,2040","78,2745","88,4072","52,3525","8,25",1.18,-0.435,0.52138,-0.04216,2.788
1069,29.11.2017,"58,4125","69,4934","77,8697","88,5749","52,5221","8,25",1.18625,-0.43786,0.52138,-0.03481,2.683
1070,28.11.2017,"58,2773","69,4957","77,7244","88,3311","52,4241","8,25",1.185,-0.43714,0.523,-0.0203,2.799
1071,24.11.2017,"58,4622","69,1783","77,8249","88,8024","52,5621","8,25",1.18375,-0.439,0.523,-0.01865,2.797
1072,23.11.2017,"59,0061","69,4030","78,1713","89,1829","52,6582","8,25",,-0.43814,0.52263,-0.02643,2.803
1073,22.11.2017,"59,4604","69,8184","78,8029","89,6298","52,8419","8,25",1.18278,-0.43829,0.52263,-0.0254,2.809
1074,21.11.2017,"59,2746","69,6654","78,4914","89,4036","52,8954","8,25",1.18278,-0.43886,0.52263,-0.02896,2.808
1075,17.11.2017,"59,9898","70,7040","78,9526","90,4455","53,0390","8,25",1.18278,-0.43886,0.5255,-0.0186,2.738
1076,16.11.2017,"60,2490","71,1721","79,4323","90,8733","53,3673","8,25",1.18278,-0.43871,0.52525,-0.01616,2.8
1077,15.11.2017,"59,6207","69,6787","78,1866","89,7470","52,3471","8,25",1.18278,-0.438,0.52625,-0.02099,2.806
1078,14.11.2017,"59,1823","68,9178","77,4341","89,0924","52,1499","8,25",1.18278,-0.43871,0.526,-0.01613,2.827
1079,10.11.2017,"59,2527","68,7865","77,8343","89,2602","52,1591","8,25",1.18333,-0.43857,0.52813,-0.01714,2.717
1080,09.11.2017,"59,2480","68,7040","77,8163","89,3056","52,0724","8,25",1.18333,-0.43871,0.52813,-0.01857,2.646
1081,08.11.2017,"58,4557","67,7677","76,8985","88,1432","51,2028","8,25",1.18333,-0.43871,0.52519,-0.02129,2.595
1082,03.11.2017,"58,0869","67,6770","77,0465","87,9212","50,9155","8,25",1.18444,-0.43729,0.52413,-0.01843,2.5772
